TIME(1-Perth),week,hour,1-Perth,TIME(2-XIANGGANG),2-XIANGGANG,TIME(3-PALO),3-PALO,TIME(4-DUNDEE),4-DUNDEE,TIME(5-BOULDER),5-BOULDER, TIME(6-Auchterarder),6-Auchterarder, TIME(7-Kinross),7-Kinross,Time(8-Pitlochry),8-Pitlochry,Time(9-Crieff),9-Crieff,Time(10-Aberfeldy),10-Aberfeldy,Time(11-Dunkeld),11-Dunkeld,Time(12-Blairgowrie),12-Blairgowrie,13-Beijing
2019/7/25 4:00,4,4 ,6,2022/6/10 4:00,4,2020/11/25 4:00,1,2018/7/25 4:00,27,2021/8/25 4:00,1,2019/7/25 4:00,0,2019/7/25 4:00,2,2019/7/25 4:00,1,2019/7/25 4:00,1,2019/7/25 4:00,1,2019/7/25 4:00,0,2019/7/25 4:00,0,935
2019/7/25 5:00,4,5 ,7,2022/6/10 5:00,5,2020/11/25 5:00,3,2018/7/25 5:00,27,2021/8/25 5:00,3,2019/7/25 5:00,0,2019/7/25 5:00,2,2019/7/25 5:00,1,2019/7/25 5:00,1,2019/7/25 5:00,1,2019/7/25 5:00,0,2019/7/25 5:00,0,942
2019/7/25 6:00,4,6 ,7,2022/6/10 6:00,8,2020/11/25 6:00,5,2018/7/25 6:00,28,2021/8/25 6:00,3,2019/7/25 6:00,0,2019/7/25 6:00,4,2019/7/25 6:00,1,2019/7/25 6:00,1,2019/7/25 6:00,1,2019/7/25 6:00,0,2019/7/25 6:00,0,994
2019/7/25 7:00,4,7 ,7,2022/6/10 7:00,10,2020/11/25 7:00,6,2018/7/25 7:00,25,2021/8/25 7:00,6,2019/7/25 7:00,0,2019/7/25 7:00,2,2019/7/25 7:00,1,2019/7/25 7:00,1,2019/7/25 7:00,1,2019/7/25 7:00,0,2019/7/25 7:00,0,1260
2019/7/25 8:00,4,8 ,9,2022/6/10 8:00,15,2020/11/25 8:00,5,2018/7/25 8:00,23,2021/8/25 8:00,9,2019/7/25 8:00,0,2019/7/25 8:00,4,2019/7/25 8:00,1,2019/7/25 8:00,1,2019/7/25 8:00,1,2019/7/25 8:00,0,2019/7/25 8:00,0,1543
2019/7/25 9:00,4,9 ,11,2022/6/10 9:00,16,2020/11/25 9:00,6,2018/7/25 9:00,28,2021/8/25 9:00,8,2019/7/25 9:00,0,2019/7/25 9:00,6,2019/7/25 9:00,1,2019/7/25 9:00,1,2019/7/25 9:00,1,2019/7/25 9:00,0,2019/7/25 9:00,1,1616
2019/7/25 10:00,4,10 ,10,2022/6/10 10:00,16,2020/11/25 10:00,6,2018/7/25 10:00,30,2021/8/25 10:00,7,2019/7/25 10:00,0,2019/7/25 10:00,8,2019/7/25 10:00,1,2019/7/25 10:00,1,2019/7/25 10:00,1,2019/7/25 10:00,0,2019/7/25 10:00,1,1680
2019/7/25 11:00,4,11 ,9,2022/6/10 11:00,15,2020/11/25 11:00,6,2018/7/25 11:00,26,2021/8/25 11:00,5,2019/7/25 11:00,1,2019/7/25 11:00,4,2019/7/25 11:00,1,2019/7/25 11:00,1,2019/7/25 11:00,1,2019/7/25 11:00,0,2019/7/25 11:00,1,1731
2019/7/25 12:00,4,12 ,14,2022/6/10 12:00,15,2020/11/25 12:00,5,2018/7/25 12:00,30,2021/8/25 12:00,4,2019/7/25 12:00,1,2019/7/25 12:00,2,2019/7/25 12:00,1,2019/7/25 12:00,1,2019/7/25 12:00,1,2019/7/25 12:00,1,2019/7/25 12:00,0,1799
2019/7/25 13:00,4,13 ,13,2022/6/10 13:00,15,2020/11/25 13:00,5,2018/7/25 13:00,35,2021/8/25 13:00,5,2019/7/25 13:00,1,2019/7/25 13:00,4,2019/7/25 13:00,2,2019/7/25 13:00,1,2019/7/25 13:00,1,2019/7/25 13:00,1,2019/7/25 13:00,1,1757
2019/7/25 14:00,4,14 ,12,2022/6/10 14:00,14,2020/11/25 14:00,6,2018/7/25 14:00,31,2021/8/25 14:00,5,2019/7/25 14:00,0,2019/7/25 14:00,4,2019/7/25 14:00,1,2019/7/25 14:00,1,2019/7/25 14:00,1,2019/7/25 14:00,1,2019/7/25 14:00,1,1755
2019/7/25 15:00,4,15 ,10,2022/6/10 15:00,14,2020/11/25 15:00,5,2018/7/25 15:00,29,2021/8/25 15:00,6,2019/7/25 15:00,1,2019/7/25 15:00,2,2019/7/25 15:00,2,2019/7/25 15:00,1,2019/7/25 15:00,1,2019/7/25 15:00,0,2019/7/25 15:00,0,1734
2019/7/25 16:00,4,16 ,10,2022/6/10 16:00,13,2020/11/25 16:00,7,2018/7/25 16:00,31,2021/8/25 16:00,9,2019/7/25 16:00,1,2019/7/25 16:00,0,2019/7/25 16:00,2,2019/7/25 16:00,1,2019/7/25 16:00,1,2019/7/25 16:00,0,2019/7/25 16:00,0,1740
2019/7/25 17:00,4,17 ,9,2022/6/10 17:00,15,2020/11/25 17:00,6,2018/7/25 17:00,35,2021/8/25 17:00,8,2019/7/25 17:00,1,2019/7/25 17:00,2,2019/7/25 17:00,2,2019/7/25 17:00,1,2019/7/25 17:00,1,2019/7/25 17:00,1,2019/7/25 17:00,0,1627
2019/7/25 18:00,4,18 ,7,2022/6/10 18:00,14,2020/11/25 18:00,3,2018/7/25 18:00,27,2021/8/25 18:00,8,2019/7/25 18:00,0,2019/7/25 18:00,4,2019/7/25 18:00,2,2019/7/25 18:00,1,2019/7/25 18:00,1,2019/7/25 18:00,0,2019/7/25 18:00,0,1445
2019/7/25 19:00,4,19 ,6,2022/6/10 19:00,13,2020/11/25 19:00,3,2018/7/25 19:00,29,2021/8/25 19:00,6,2019/7/25 19:00,1,2019/7/25 19:00,4,2019/7/25 19:00,3,2019/7/25 19:00,1,2019/7/25 19:00,1,2019/7/25 19:00,0,2019/7/25 19:00,0,1331
2019/7/25 20:00,4,20 ,7,2022/6/10 20:00,13,2020/11/25 20:00,2,2018/7/25 20:00,27,2021/8/25 20:00,3,2019/7/25 20:00,0,2019/7/25 20:00,4,2019/7/25 20:00,3,2019/7/25 20:00,1,2019/7/25 20:00,1,2019/7/25 20:00,0,2019/7/25 20:00,0,1243
2019/7/25 21:00,4,21 ,6,2022/6/10 21:00,12,2020/11/25 21:00,2,2018/7/25 21:00,30,2021/8/25 21:00,1,2019/7/25 21:00,0,2019/7/25 21:00,4,2019/7/25 21:00,2,2019/7/25 21:00,1,2019/7/25 21:00,1,2019/7/25 21:00,0,2019/7/25 21:00,1,1213
2019/7/25 22:00,4,22 ,5,2022/6/10 22:00,8,2020/11/25 22:00,2,2018/7/25 22:00,30,2021/8/25 22:00,2,2019/7/25 22:00,0,2019/7/25 22:00,2,2019/7/25 22:00,1,2019/7/25 22:00,1,2019/7/25 22:00,1,2019/7/25 22:00,1,2019/7/25 22:00,0,1126
2019/7/25 23:00,4,23 ,5,2022/6/10 23:00,8,2020/11/25 23:00,2,2018/7/25 23:00,29,2021/8/25 23:00,2,2019/7/25 23:00,0,2019/7/25 23:00,0,2019/7/25 23:00,1,2019/7/25 23:00,1,2019/7/25 23:00,1,2019/7/25 23:00,0,2019/7/25 23:00,0,1040
2019/7/26 0:00,5,0 ,5,2022/6/11 0:00,8,2020/11/26 0:00,1,2018/7/26 0:00,30,2021/8/26 0:00,2,2019/7/26 0:00,0,2019/7/26 0:00,0,2019/7/26 0:00,1,2019/7/26 0:00,1,2019/7/26 0:00,1,2019/7/26 0:00,0,2019/7/26 0:00,0,1006
2019/7/26 1:00,5,1 ,5,2022/6/11 1:00,7,2020/11/26 1:00,1,2018/7/26 1:00,30,2021/8/26 1:00,2,2019/7/26 1:00,0,2019/7/26 1:00,2,2019/7/26 1:00,1,2019/7/26 1:00,1,2019/7/26 1:00,1,2019/7/26 1:00,0,2019/7/26 1:00,0,967
2019/7/26 2:00,5,2 ,5,2022/6/11 2:00,6,2020/11/26 2:00,1,2018/7/26 2:00,28,2021/8/26 2:00,2,2019/7/26 2:00,0,2019/7/26 2:00,2,2019/7/26 2:00,1,2019/7/26 2:00,1,2019/7/26 2:00,1,2019/7/26 2:00,0,2019/7/26 2:00,0,944
2019/7/26 3:00,5,3 ,5,2022/6/11 3:00,6,2020/11/26 3:00,1,2018/7/26 3:00,28,2021/8/26 3:00,2,2019/7/26 3:00,0,2019/7/26 3:00,0,2019/7/26 3:00,1,2019/7/26 3:00,1,2019/7/26 3:00,1,2019/7/26 3:00,0,2019/7/26 3:00,0,929
2019/7/26 4:00,5,4 ,5,2022/6/11 4:00,9,2020/11/26 4:00,1,2018/7/26 4:00,28,2021/8/26 4:00,2,2019/7/26 4:00,0,2019/7/26 4:00,0,2019/7/26 4:00,1,2019/7/26 4:00,1,2019/7/26 4:00,1,2019/7/26 4:00,0,2019/7/26 4:00,0,923
2019/7/26 5:00,5,5 ,5,2022/6/11 5:00,7,2020/11/26 5:00,1,2018/7/26 5:00,29,2021/8/26 5:00,2,2019/7/26 5:00,0,2019/7/26 5:00,0,2019/7/26 5:00,1,2019/7/26 5:00,1,2019/7/26 5:00,1,2019/7/26 5:00,0,2019/7/26 5:00,1,920
2019/7/26 6:00,5,6 ,5,2022/6/11 6:00,5,2020/11/26 6:00,1,2018/7/26 6:00,29,2021/8/26 6:00,3,2019/7/26 6:00,0,2019/7/26 6:00,2,2019/7/26 6:00,1,2019/7/26 6:00,1,2019/7/26 6:00,1,2019/7/26 6:00,0,2019/7/26 6:00,1,967
2019/7/26 7:00,5,7 ,5,2022/6/11 7:00,9,2020/11/26 7:00,2,2018/7/26 7:00,30,2021/8/26 7:00,6,2019/7/26 7:00,0,2019/7/26 7:00,0,2019/7/26 7:00,1,2019/7/26 7:00,1,2019/7/26 7:00,2,2019/7/26 7:00,1,2019/7/26 7:00,0,1277
2019/7/26 8:00,5,8 ,7,2022/6/11 8:00,11,2020/11/26 8:00,2,2018/7/26 8:00,31,2021/8/26 8:00,6,2019/7/26 8:00,0,2019/7/26 8:00,0,2019/7/26 8:00,1,2019/7/26 8:00,1,2019/7/26 8:00,2,2019/7/26 8:00,1,2019/7/26 8:00,0,1500
2019/7/26 9:00,5,9 ,7,2022/6/11 9:00,14,2020/11/26 9:00,5,2018/7/26 9:00,29,2021/8/26 9:00,5,2019/7/26 9:00,0,2019/7/26 9:00,4,2019/7/26 9:00,1,2019/7/26 9:00,1,2019/7/26 9:00,2,2019/7/26 9:00,0,2019/7/26 9:00,0,1623
2019/7/26 10:00,5,10 ,8,2022/6/11 10:00,14,2020/11/26 10:00,5,2018/7/26 10:00,34,2021/8/26 10:00,4,2019/7/26 10:00,0,2019/7/26 10:00,4,2019/7/26 10:00,2,2019/7/26 10:00,1,2019/7/26 10:00,2,2019/7/26 10:00,1,2019/7/26 10:00,0,1701
2019/7/26 11:00,5,11 ,9,2022/6/11 11:00,16,2020/11/26 11:00,6,2018/7/26 11:00,29,2021/8/26 11:00,4,2019/7/26 11:00,0,2019/7/26 11:00,6,2019/7/26 11:00,2,2019/7/26 11:00,1,2019/7/26 11:00,2,2019/7/26 11:00,1,2019/7/26 11:00,0,1750
2019/7/26 12:00,5,12 ,11,2022/6/11 12:00,13,2020/11/26 12:00,8,2018/7/26 12:00,30,2021/8/26 12:00,4,2019/7/26 12:00,0,2019/7/26 12:00,4,2019/7/26 12:00,3,2019/7/26 12:00,1,2019/7/26 12:00,2,2019/7/26 12:00,0,2019/7/26 12:00,1,1790
2019/7/26 13:00,5,13 ,9,2022/6/11 13:00,16,2020/11/26 13:00,8,2018/7/26 13:00,30,2021/8/26 13:00,4,2019/7/26 13:00,0,2019/7/26 13:00,4,2019/7/26 13:00,2,2019/7/26 13:00,1,2019/7/26 13:00,2,2019/7/26 13:00,0,2019/7/26 13:00,1,1793
2019/7/26 14:00,5,14 ,11,2022/6/11 14:00,16,2020/11/26 14:00,4,2018/7/26 14:00,35,2021/8/26 14:00,3,2019/7/26 14:00,0,2019/7/26 14:00,4,2019/7/26 14:00,2,2019/7/26 14:00,1,2019/7/26 14:00,1,2019/7/26 14:00,1,2019/7/26 14:00,0,1740
2019/7/26 15:00,5,15 ,10,2022/6/11 15:00,16,2020/11/26 15:00,4,2018/7/26 15:00,34,2021/8/26 15:00,6,2019/7/26 15:00,1,2019/7/26 15:00,6,2019/7/26 15:00,2,2019/7/26 15:00,1,2019/7/26 15:00,1,2019/7/26 15:00,1,2019/7/26 15:00,1,1751
2019/7/26 16:00,5,16 ,8,2022/6/11 16:00,16,2020/11/26 16:00,4,2018/7/26 16:00,35,2021/8/26 16:00,3,2019/7/26 16:00,1,2019/7/26 16:00,6,2019/7/26 16:00,2,2019/7/26 16:00,1,2019/7/26 16:00,1,2019/7/26 16:00,0,2019/7/26 16:00,1,1720
2019/7/26 17:00,5,17 ,8,2022/6/11 17:00,13,2020/11/26 17:00,2,2018/7/26 17:00,37,2021/8/26 17:00,3,2019/7/26 17:00,0,2019/7/26 17:00,8,2019/7/26 17:00,3,2019/7/26 17:00,1,2019/7/26 17:00,1,2019/7/26 17:00,0,2019/7/26 17:00,1,1623
2019/7/26 18:00,5,18 ,8,2022/6/11 18:00,14,2020/11/26 18:00,2,2018/7/26 18:00,33,2021/8/26 18:00,6,2019/7/26 18:00,0,2019/7/26 18:00,8,2019/7/26 18:00,3,2019/7/26 18:00,1,2019/7/26 18:00,1,2019/7/26 18:00,0,2019/7/26 18:00,0,1408
2019/7/26 19:00,5,19 ,6,2022/6/11 19:00,13,2020/11/26 19:00,3,2018/7/26 19:00,32,2021/8/26 19:00,5,2019/7/26 19:00,0,2019/7/26 19:00,8,2019/7/26 19:00,1,2019/7/26 19:00,2,2019/7/26 19:00,1,2019/7/26 19:00,0,2019/7/26 19:00,0,1315
2019/7/26 20:00,5,20 ,5,2022/6/11 20:00,14,2020/11/26 20:00,3,2018/7/26 20:00,35,2021/8/26 20:00,5,2019/7/26 20:00,0,2019/7/26 20:00,4,2019/7/26 20:00,1,2019/7/26 20:00,2,2019/7/26 20:00,1,2019/7/26 20:00,0,2019/7/26 20:00,0,1288
2019/7/26 21:00,5,21 ,5,2022/6/11 21:00,12,2020/11/26 21:00,1,2018/7/26 21:00,33,2021/8/26 21:00,3,2019/7/26 21:00,0,2019/7/26 21:00,2,2019/7/26 21:00,1,2019/7/26 21:00,2,2019/7/26 21:00,1,2019/7/26 21:00,0,2019/7/26 21:00,0,1265
2019/7/26 22:00,5,22 ,5,2022/6/11 22:00,11,2020/11/26 22:00,0,2018/7/26 22:00,30,2021/8/26 22:00,0,2019/7/26 22:00,0,2019/7/26 22:00,4,2019/7/26 22:00,1,2019/7/26 22:00,2,2019/7/26 22:00,1,2019/7/26 22:00,0,2019/7/26 22:00,0,1210
2019/7/26 23:00,5,23 ,5,2022/6/11 23:00,9,2020/11/26 23:00,0,2018/7/26 23:00,30,2021/8/26 23:00,1,2019/7/26 23:00,0,2019/7/26 23:00,2,2019/7/26 23:00,1,2019/7/26 23:00,1,2019/7/26 23:00,1,2019/7/26 23:00,0,2019/7/26 23:00,0,1153
2019/7/27 0:00,6,0 ,5,2022/6/12 0:00,9,2020/11/27 0:00,0,2018/7/27 0:00,32,2021/8/27 0:00,1,2019/7/27 0:00,0,2019/7/27 0:00,2,2019/7/27 0:00,1,2019/7/27 0:00,1,2019/7/27 0:00,1,2019/7/27 0:00,0,2019/7/27 0:00,0,1092
2019/7/27 1:00,6,1 ,5,2022/6/12 1:00,8,2020/11/27 1:00,0,2018/7/27 1:00,29,2021/8/27 1:00,1,2019/7/27 1:00,0,2019/7/27 1:00,2,2019/7/27 1:00,1,2019/7/27 1:00,1,2019/7/27 1:00,1,2019/7/27 1:00,0,2019/7/27 1:00,0,1058
2019/7/27 2:00,6,2 ,5,2022/6/12 2:00,7,2020/11/27 2:00,0,2018/7/27 2:00,32,2021/8/27 2:00,1,2019/7/27 2:00,0,2019/7/27 2:00,2,2019/7/27 2:00,1,2019/7/27 2:00,1,2019/7/27 2:00,1,2019/7/27 2:00,0,2019/7/27 2:00,0,1033
2019/7/27 3:00,6,3 ,5,2022/6/12 3:00,7,2020/11/27 3:00,0,2018/7/27 3:00,31,2021/8/27 3:00,1,2019/7/27 3:00,0,2019/7/27 3:00,2,2019/7/27 3:00,1,2019/7/27 3:00,1,2019/7/27 3:00,1,2019/7/27 3:00,0,2019/7/27 3:00,0,1015
2019/7/27 4:00,6,4 ,5,2022/6/12 4:00,8,2020/11/27 4:00,0,2018/7/27 4:00,33,2021/8/27 4:00,1,2019/7/27 4:00,0,2019/7/27 4:00,2,2019/7/27 4:00,1,2019/7/27 4:00,1,2019/7/27 4:00,1,2019/7/27 4:00,0,2019/7/27 4:00,0,1006
2019/7/27 5:00,6,5 ,6,2022/6/12 5:00,9,2020/11/27 5:00,0,2018/7/27 5:00,32,2021/8/27 5:00,2,2019/7/27 5:00,0,2019/7/27 5:00,2,2019/7/27 5:00,1,2019/7/27 5:00,1,2019/7/27 5:00,1,2019/7/27 5:00,0,2019/7/27 5:00,0,1009
2019/7/27 6:00,6,6 ,5,2022/6/12 6:00,9,2020/11/27 6:00,0,2018/7/27 6:00,32,2021/8/27 6:00,3,2019/7/27 6:00,0,2019/7/27 6:00,2,2019/7/27 6:00,1,2019/7/27 6:00,1,2019/7/27 6:00,1,2019/7/27 6:00,0,2019/7/27 6:00,0,1017
2019/7/27 7:00,6,7 ,5,2022/6/12 7:00,10,2020/11/27 7:00,0,2018/7/27 7:00,32,2021/8/27 7:00,6,2019/7/27 7:00,0,2019/7/27 7:00,2,2019/7/27 7:00,1,2019/7/27 7:00,1,2019/7/27 7:00,1,2019/7/27 7:00,0,2019/7/27 7:00,0,1082
2019/7/27 8:00,6,8 ,5,2022/6/12 8:00,14,2020/11/27 8:00,3,2018/7/27 8:00,30,2021/8/27 8:00,8,2019/7/27 8:00,1,2019/7/27 8:00,2,2019/7/27 8:00,1,2019/7/27 8:00,1,2019/7/27 8:00,1,2019/7/27 8:00,0,2019/7/27 8:00,0,1173
2019/7/27 9:00,6,9 ,6,2022/6/12 9:00,13,2020/11/27 9:00,3,2018/7/27 9:00,32,2021/8/27 9:00,6,2019/7/27 9:00,1,2019/7/27 9:00,4,2019/7/27 9:00,1,2019/7/27 9:00,1,2019/7/27 9:00,1,2019/7/27 9:00,0,2019/7/27 9:00,1,1216
2019/7/27 10:00,6,10 ,8,2022/6/12 10:00,15,2020/11/27 10:00,4,2018/7/27 10:00,31,2021/8/27 10:00,5,2019/7/27 10:00,0,2019/7/27 10:00,4,2019/7/27 10:00,2,2019/7/27 10:00,1,2019/7/27 10:00,1,2019/7/27 10:00,0,2019/7/27 10:00,1,1227
2019/7/27 11:00,6,11 ,9,2022/6/12 11:00,15,2020/11/27 11:00,7,2018/7/27 11:00,33,2021/8/27 11:00,5,2019/7/27 11:00,0,2019/7/27 11:00,2,2019/7/27 11:00,3,2019/7/27 11:00,1,2019/7/27 11:00,1,2019/7/27 11:00,1,2019/7/27 11:00,1,1274
2019/7/27 12:00,6,12 ,11,2022/6/12 12:00,15,2020/11/27 12:00,7,2018/7/27 12:00,31,2021/8/27 12:00,6,2019/7/27 12:00,0,2019/7/27 12:00,2,2019/7/27 12:00,3,2019/7/27 12:00,1,2019/7/27 12:00,1,2019/7/27 12:00,1,2019/7/27 12:00,0,1257
2019/7/27 13:00,6,13 ,13,2022/6/12 13:00,15,2020/11/27 13:00,10,2018/7/27 13:00,32,2021/8/27 13:00,9,2019/7/27 13:00,1,2019/7/27 13:00,6,2019/7/27 13:00,3,2019/7/27 13:00,1,2019/7/27 13:00,1,2019/7/27 13:00,1,2019/7/27 13:00,1,1259
2019/7/27 14:00,6,14 ,12,2022/6/12 14:00,16,2020/11/27 14:00,11,2018/7/27 14:00,33,2021/8/27 14:00,7,2019/7/27 14:00,1,2019/7/27 14:00,6,2019/7/27 14:00,2,2019/7/27 14:00,1,2019/7/27 14:00,1,2019/7/27 14:00,1,2019/7/27 14:00,1,1280
2019/7/27 15:00,6,15 ,9,2022/6/12 15:00,16,2020/11/27 15:00,11,2018/7/27 15:00,34,2021/8/27 15:00,4,2019/7/27 15:00,1,2019/7/27 15:00,6,2019/7/27 15:00,2,2019/7/27 15:00,1,2019/7/27 15:00,1,2019/7/27 15:00,1,2019/7/27 15:00,1,1314
2019/7/27 16:00,6,16 ,8,2022/6/12 16:00,13,2020/11/27 16:00,10,2018/7/27 16:00,33,2021/8/27 16:00,3,2019/7/27 16:00,0,2019/7/27 16:00,6,2019/7/27 16:00,2,2019/7/27 16:00,1,2019/7/27 16:00,1,2019/7/27 16:00,0,2019/7/27 16:00,0,1303
2019/7/27 17:00,6,17 ,7,2022/6/12 17:00,15,2020/11/27 17:00,6,2018/7/27 17:00,31,2021/8/27 17:00,7,2019/7/27 17:00,0,2019/7/27 17:00,4,2019/7/27 17:00,2,2019/7/27 17:00,1,2019/7/27 17:00,1,2019/7/27 17:00,0,2019/7/27 17:00,0,1202
2019/7/27 18:00,6,18 ,7,2022/6/12 18:00,11,2020/11/27 18:00,8,2018/7/27 18:00,28,2021/8/27 18:00,8,2019/7/27 18:00,0,2019/7/27 18:00,8,2019/7/27 18:00,2,2019/7/27 18:00,1,2019/7/27 18:00,1,2019/7/27 18:00,1,2019/7/27 18:00,0,1132
2019/7/27 19:00,6,19 ,6,2022/6/12 19:00,11,2020/11/27 19:00,7,2018/7/27 19:00,31,2021/8/27 19:00,7,2019/7/27 19:00,0,2019/7/27 19:00,2,2019/7/27 19:00,1,2019/7/27 19:00,1,2019/7/27 19:00,1,2019/7/27 19:00,1,2019/7/27 19:00,0,1072
2019/7/27 20:00,6,20 ,6,2022/6/12 20:00,11,2020/11/27 20:00,4,2018/7/27 20:00,32,2021/8/27 20:00,6,2019/7/27 20:00,0,2019/7/27 20:00,4,2019/7/27 20:00,1,2019/7/27 20:00,1,2019/7/27 20:00,1,2019/7/27 20:00,0,2019/7/27 20:00,0,1039
2019/7/27 21:00,6,21 ,6,2022/6/12 21:00,11,2020/11/27 21:00,3,2018/7/27 21:00,32,2021/8/27 21:00,3,2019/7/27 21:00,0,2019/7/27 21:00,2,2019/7/27 21:00,1,2019/7/27 21:00,1,2019/7/27 21:00,1,2019/7/27 21:00,0,2019/7/27 21:00,0,1036
2019/7/27 22:00,6,22 ,6,2022/6/12 22:00,9,2020/11/27 22:00,1,2018/7/27 22:00,30,2021/8/27 22:00,2,2019/7/27 22:00,0,2019/7/27 22:00,2,2019/7/27 22:00,1,2019/7/27 22:00,1,2019/7/27 22:00,1,2019/7/27 22:00,0,2019/7/27 22:00,0,1009
2019/7/27 23:00,6,23 ,5,2022/6/12 23:00,12,2020/11/27 23:00,1,2018/7/27 23:00,31,2021/8/27 23:00,2,2019/7/27 23:00,0,2019/7/27 23:00,2,2019/7/27 23:00,1,2019/7/27 23:00,1,2019/7/27 23:00,1,2019/7/27 23:00,0,2019/7/27 23:00,0,972
2019/7/28 0:00,7,0 ,6,2022/6/13 0:00,10,2020/11/28 0:00,1,2018/7/28 0:00,28,2021/8/28 0:00,1,2019/7/28 0:00,0,2019/7/28 0:00,2,2019/7/28 0:00,1,2019/7/28 0:00,1,2019/7/28 0:00,1,2019/7/28 0:00,0,2019/7/28 0:00,0,954
2019/7/28 1:00,7,1 ,5,2022/6/13 1:00,8,2020/11/28 1:00,1,2018/7/28 1:00,30,2021/8/28 1:00,1,2019/7/28 1:00,0,2019/7/28 1:00,4,2019/7/28 1:00,1,2019/7/28 1:00,1,2019/7/28 1:00,1,2019/7/28 1:00,0,2019/7/28 1:00,0,928
2019/7/28 2:00,7,2 ,5,2022/6/13 2:00,6,2020/11/28 2:00,1,2018/7/28 2:00,31,2021/8/28 2:00,1,2019/7/28 2:00,0,2019/7/28 2:00,4,2019/7/28 2:00,1,2019/7/28 2:00,1,2019/7/28 2:00,1,2019/7/28 2:00,0,2019/7/28 2:00,1,906
2019/7/28 3:00,7,3 ,5,2022/6/13 3:00,4,2020/11/28 3:00,1,2018/7/28 3:00,30,2021/8/28 3:00,1,2019/7/28 3:00,0,2019/7/28 3:00,2,2019/7/28 3:00,1,2019/7/28 3:00,1,2019/7/28 3:00,1,2019/7/28 3:00,0,2019/7/28 3:00,0,898
2019/7/28 4:00,7,4 ,5,2022/6/13 4:00,4,2020/11/28 4:00,1,2018/7/28 4:00,31,2021/8/28 4:00,1,2019/7/28 4:00,0,2019/7/28 4:00,2,2019/7/28 4:00,1,2019/7/28 4:00,1,2019/7/28 4:00,1,2019/7/28 4:00,0,2019/7/28 4:00,0,892
2019/7/28 5:00,7,5 ,5,2022/6/13 5:00,7,2020/11/28 5:00,1,2018/7/28 5:00,28,2021/8/28 5:00,1,2019/7/28 5:00,0,2019/7/28 5:00,2,2019/7/28 5:00,1,2019/7/28 5:00,1,2019/7/28 5:00,1,2019/7/28 5:00,0,2019/7/28 5:00,0,894
2019/7/28 6:00,7,6 ,5,2022/6/13 6:00,9,2020/11/28 6:00,1,2018/7/28 6:00,32,2021/8/28 6:00,1,2019/7/28 6:00,0,2019/7/28 6:00,2,2019/7/28 6:00,2,2019/7/28 6:00,1,2019/7/28 6:00,1,2019/7/28 6:00,0,2019/7/28 6:00,0,908
2019/7/28 7:00,7,7 ,7,2022/6/13 7:00,12,2020/11/28 7:00,1,2018/7/28 7:00,30,2021/8/28 7:00,3,2019/7/28 7:00,0,2019/7/28 7:00,2,2019/7/28 7:00,1,2019/7/28 7:00,1,2019/7/28 7:00,1,2019/7/28 7:00,0,2019/7/28 7:00,0,947
2019/7/28 8:00,7,8 ,7,2022/6/13 8:00,12,2020/11/28 8:00,2,2018/7/28 8:00,31,2021/8/28 8:00,4,2019/7/28 8:00,0,2019/7/28 8:00,2,2019/7/28 8:00,2,2019/7/28 8:00,1,2019/7/28 8:00,1,2019/7/28 8:00,0,2019/7/28 8:00,0,1001
2019/7/28 9:00,7,9 ,7,2022/6/13 9:00,13,2020/11/28 9:00,4,2018/7/28 9:00,31,2021/8/28 9:00,7,2019/7/28 9:00,0,2019/7/28 9:00,2,2019/7/28 9:00,1,2019/7/28 9:00,1,2019/7/28 9:00,1,2019/7/28 9:00,0,2019/7/28 9:00,0,1025
2019/7/28 10:00,7,10 ,7,2022/6/13 10:00,14,2020/11/28 10:00,6,2018/7/28 10:00,33,2021/8/28 10:00,8,2019/7/28 10:00,0,2019/7/28 10:00,4,2019/7/28 10:00,2,2019/7/28 10:00,1,2019/7/28 10:00,1,2019/7/28 10:00,0,2019/7/28 10:00,0,1051
2019/7/28 11:00,7,11 ,8,2022/6/13 11:00,15,2020/11/28 11:00,9,2018/7/28 11:00,34,2021/8/28 11:00,10,2019/7/28 11:00,1,2019/7/28 11:00,6,2019/7/28 11:00,2,2019/7/28 11:00,1,2019/7/28 11:00,1,2019/7/28 11:00,1,2019/7/28 11:00,0,1052
2019/7/28 12:00,7,12 ,9,2022/6/13 12:00,16,2020/11/28 12:00,11,2018/7/28 12:00,38,2021/8/28 12:00,8,2019/7/28 12:00,0,2019/7/28 12:00,4,2019/7/28 12:00,2,2019/7/28 12:00,1,2019/7/28 12:00,1,2019/7/28 12:00,1,2019/7/28 12:00,0,1016
2019/7/28 13:00,7,13 ,10,2022/6/13 13:00,16,2020/11/28 13:00,12,2018/7/28 13:00,39,2021/8/28 13:00,9,2019/7/28 13:00,0,2019/7/28 13:00,2,2019/7/28 13:00,3,2019/7/28 13:00,2,2019/7/28 13:00,1,2019/7/28 13:00,1,2019/7/28 13:00,1,1056
2019/7/28 14:00,7,14 ,7,2022/6/13 14:00,16,2020/11/28 14:00,11,2018/7/28 14:00,36,2021/8/28 14:00,11,2019/7/28 14:00,0,2019/7/28 14:00,4,2019/7/28 14:00,3,2019/7/28 14:00,2,2019/7/28 14:00,1,2019/7/28 14:00,1,2019/7/28 14:00,1,1088
